,dataset_name,cell_type,cell_type_ontology_id,sex,race,development_stage,count,percentage
1113,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human late adulthood stage,4457,0.9168254020496406
1114,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human late adulthood stage,171,0.03517548659423122
1115,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human late adulthood stage,209,0.04299226139294927
1116,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human late adulthood stage,720,0.1481073119757104
1117,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human late adulthood stage,44,0.009051002398515636
1118,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human late adulthood stage,824,0.1695005903722019
1119,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human middle aged stage,335,0.06891104098869859
1120,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human middle aged stage,600,0.12342275997975867
1121,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human middle aged stage,21,0.004319796599291554
1122,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human middle aged stage,20,0.004114091999325289
1123,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human middle aged stage,138,0.028387234795344492
1124,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human middle aged stage,584,0.12013148638029844
1125,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human middle aged stage,287,0.0590372201903179
1126,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human middle aged stage,23,0.004731205799224082
1127,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human middle aged stage,8,0.0016456367997301157
1128,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human middle aged stage,11,0.002262750599628909
1129,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human middle aged stage,39,0.008022479398684314
1130,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human middle aged stage,1206,0.24807974755931494
1131,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human middle aged stage,113,0.023244619796187884
1132,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human middle aged stage,11,0.002262750599628909
1133,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human middle aged stage,22,0.004525501199257818
1134,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human middle aged stage,57,0.011725162198077075
1135,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human middle aged stage,41,0.008433888598616842
1136,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human middle aged stage,14,0.0028798643995277024
1137,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,human middle aged stage,1201,0.24705122455948358
1138,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,human middle aged stage,14,0.0028798643995277024
1139,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human middle aged stage,596,0.12259994157989361
1140,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,human middle aged stage,97,0.019953346196727652
1141,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,human middle aged stage,52,0.01069663919824575
1142,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,human middle aged stage,137,0.028181530195378227
1143,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,human middle aged stage,88,0.018102004797031272
1144,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,human middle aged stage,201,0.04134662459321915
1145,All — Cells of the adult human heart,native cell,CL:0000003,male,European,seventh decade human stage,655,0.1347365129779032
1146,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,seventh decade human stage,4622,0.9507666610440743
1147,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,seventh decade human stage,117,0.02406743819605294
1148,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,seventh decade human stage,90,0.0185134139969638
1149,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,seventh decade human stage,571,0.117457326580737
1150,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,seventh decade human stage,224,0.04607783039244324
1151,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,seventh decade human stage,644,0.1324737623782743
1152,All — Cells of the adult human heart,B cell,CL:0000236,male,European,seventh decade human stage,62,0.012753685197908397
1153,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,seventh decade human stage,83,0.01707348179719995
1154,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,seventh decade human stage,77,0.015839254197402362
1155,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,seventh decade human stage,80,0.016456367997301154
1156,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,seventh decade human stage,1672,0.34393809114359414
1157,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,seventh decade human stage,107,0.022010392196390297
1158,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,seventh decade human stage,46,0.009462411598448165
1159,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,seventh decade human stage,29,0.005965433399021669
1160,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,seventh decade human stage,121,0.024890256595918
1161,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,seventh decade human stage,158,0.032501326794669785
1162,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,seventh decade human stage,59,0.012136571398009601
1163,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,seventh decade human stage,2553,0.525163843713873
1164,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,seventh decade human stage,51,0.010490934598279487
1165,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,seventh decade human stage,775,0.15942106497385494
1166,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,seventh decade human stage,153,0.03147280379483846
1167,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,seventh decade human stage,154,0.031678508394804725
1168,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,seventh decade human stage,205,0.042169442993084214
1169,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,seventh decade human stage,313,0.06438553978944077
1170,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,seventh decade human stage,279,0.05739158339058777
1171,All — Cells of the adult human heart,native cell,CL:0000003,male,European,sixth decade human stage,366,0.07528788358765279
1172,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,sixth decade human stage,1221,0.25116531655880886
1173,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,sixth decade human stage,41,0.008433888598616842
1174,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,sixth decade human stage,148,0.030444280795007137
1175,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,sixth decade human stage,765,0.1573640189741923
1176,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,sixth decade human stage,310,0.06376842598954198
1177,All — Cells of the adult human heart,B cell,CL:0000236,male,European,sixth decade human stage,62,0.012753685197908397
1178,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,sixth decade human stage,17,0.0034969781994264953
1179,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,sixth decade human stage,63,0.01295938979787466
1180,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,sixth decade human stage,24,0.004936910399190347
1181,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,sixth decade human stage,2185,0.4494645509262878
1182,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,sixth decade human stage,390,0.08022479398684314
1183,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,sixth decade human stage,3,0.0006171137998987933
1184,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,sixth decade human stage,41,0.008433888598616842
1185,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,sixth decade human stage,230,0.04731205799224082
1186,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,sixth decade human stage,88,0.018102004797031272
1187,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,sixth decade human stage,30,0.006171137998987933
1188,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,sixth decade human stage,1222,0.25137102115877513
1189,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,male,European,sixth decade human stage,14,0.0028798643995277024
1190,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,sixth decade human stage,319,0.06561976738923836
1191,All — Cells of the adult human heart,neural cell,CL:0002319,male,European,sixth decade human stage,199,0.04093521539328663
1192,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,male,European,sixth decade human stage,199,0.04093521539328663
1193,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,male,European,sixth decade human stage,262,0.05389460519116128
1194,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,male,European,sixth decade human stage,502,0.10326370918306475
1195,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,male,European,sixth decade human stage,196,0.040318101593387834
1196,All — Cells of the adult human heart,native cell,CL:0000003,female,European,eighth decade human stage,210,0.04319796599291553
1197,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,eighth decade human stage,1309,0.26926732135584014
1198,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,eighth decade human stage,22,0.004525501199257818
1199,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,eighth decade human stage,1,0.00020570459996626446
1200,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,eighth decade human stage,268,0.05512883279095887
1201,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,eighth decade human stage,259,0.05327749139126249
1202,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,eighth decade human stage,127,0.026124484195715586
1203,All — Cells of the adult human heart,B cell,CL:0000236,female,European,eighth decade human stage,2,0.0004114091999325289
1204,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,eighth decade human stage,8,0.0016456367997301157
1205,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,eighth decade human stage,10,0.0020570459996626443
1206,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,eighth decade human stage,263,0.05410030979112755
1207,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,eighth decade human stage,4,0.0008228183998650578
1208,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,eighth decade human stage,7,0.0014399321997638512
1209,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,eighth decade human stage,5,0.0010285229998313221
1210,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,eighth decade human stage,14,0.0028798643995277024
1211,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,eighth decade human stage,28,0.005759728799055405
1212,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,eighth decade human stage,8,0.0016456367997301157
1213,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,eighth decade human stage,621,0.1277425565790502
1214,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,eighth decade human stage,192,0.03949528319352277
1215,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,eighth decade human stage,103,0.021187573796525236
1216,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,eighth decade human stage,19,0.003908387399359024
1217,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,eighth decade human stage,189,0.03887816939362398
1218,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,eighth decade human stage,15,0.0030855689994939667
1219,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,eighth decade human stage,79,0.016250663397334893
1220,All — Cells of the adult human heart,native cell,CL:0000003,female,European,fifth decade human stage,91,0.018719118596930064
1221,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,fifth decade human stage,602,0.12383416917969119
1222,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,fifth decade human stage,1,0.00020570459996626446
1223,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,fifth decade human stage,202,0.04155232919318542
1224,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,fifth decade human stage,116,0.023861733596086676
1225,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,fifth decade human stage,46,0.009462411598448165
1226,All — Cells of the adult human heart,B cell,CL:0000236,female,European,fifth decade human stage,1,0.00020570459996626446
1227,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,fifth decade human stage,2,0.0004114091999325289
1228,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,fifth decade human stage,6,0.0012342275997975867
1229,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,fifth decade human stage,159,0.032707031394636044
1230,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,fifth decade human stage,13,0.0026741597995614376
1231,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,fifth decade human stage,4,0.0008228183998650578
1232,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,fifth decade human stage,1,0.00020570459996626446
1233,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,fifth decade human stage,59,0.012136571398009601
1234,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,fifth decade human stage,5,0.0010285229998313221
1235,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,fifth decade human stage,6,0.0012342275997975867
1236,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,fifth decade human stage,824,0.1695005903722019
1237,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,fifth decade human stage,1,0.00020570459996626446
1238,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,fifth decade human stage,9,0.00185134139969638
1239,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,fifth decade human stage,81,0.01666207259726742
1240,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,fifth decade human stage,10,0.0020570459996626443
1241,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,fifth decade human stage,15,0.0030855689994939667
1242,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,fifth decade human stage,34,0.0069939563988529905
1243,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,fifth decade human stage,12,0.0024684551995951733
1244,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human late adulthood stage,211,0.0434036705928818
1245,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human late adulthood stage,1722,0.35422332114190735
1246,All — Cells of the adult human heart,mesothelial cell,CL:0000077,female,European,human late adulthood stage,52,0.01069663919824575
1247,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human late adulthood stage,5,0.0010285229998313221
1248,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human late adulthood stage,655,0.1347365129779032
1249,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human late adulthood stage,189,0.03887816939362398
1250,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human late adulthood stage,159,0.032707031394636044
1251,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human late adulthood stage,13,0.0026741597995614376
1252,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human late adulthood stage,1,0.00020570459996626446
1253,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human late adulthood stage,8,0.0016456367997301157
1254,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human late adulthood stage,5,0.0010285229998313221
1255,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human late adulthood stage,217,0.04463789819267938
1256,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human late adulthood stage,25,0.005142614999156611
1257,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,human late adulthood stage,5,0.0010285229998313221
1258,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human late adulthood stage,12,0.0024684551995951733
1259,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human late adulthood stage,8,0.0016456367997301157
1260,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,human late adulthood stage,18,0.00370268279939276
1261,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,human late adulthood stage,1190,0.2447884739598547
1262,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human late adulthood stage,161,0.033118440594568574
1263,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human late adulthood stage,73,0.015016435797537305
1264,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human late adulthood stage,15,0.0030855689994939667
1265,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human late adulthood stage,258,0.05307178679129623
1266,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human late adulthood stage,9,0.00185134139969638
1267,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human late adulthood stage,143,0.029415757795175815
1268,All — Cells of the adult human heart,native cell,CL:0000003,female,European,human middle aged stage,132,0.027153007195546905
1269,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,human middle aged stage,289,0.05944862939025042
1270,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,human middle aged stage,7,0.0014399321997638512
1271,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,human middle aged stage,51,0.010490934598279487
1272,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,human middle aged stage,41,0.008433888598616842
1273,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,human middle aged stage,51,0.010490934598279487
1274,All — Cells of the adult human heart,B cell,CL:0000236,female,European,human middle aged stage,5,0.0010285229998313221
1275,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,human middle aged stage,13,0.0026741597995614376
1276,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,human middle aged stage,17,0.0034969781994264953
1277,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,human middle aged stage,17,0.0034969781994264953
1278,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,human middle aged stage,128,0.02633018879568185
1279,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,human middle aged stage,23,0.004731205799224082
1280,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,human middle aged stage,4,0.0008228183998650578
1281,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,human middle aged stage,3,0.0006171137998987933
1282,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,human middle aged stage,18,0.00370268279939276
1283,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,human middle aged stage,6,0.0012342275997975867
1284,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,human middle aged stage,10,0.0020570459996626443
1285,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,human middle aged stage,198,0.040729510793320364
1286,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,human middle aged stage,82,0.016867777197233685
1287,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,human middle aged stage,82,0.016867777197233685
1288,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,human middle aged stage,82,0.016867777197233685
1289,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,human middle aged stage,58,0.011930866798043338
1290,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,human middle aged stage,145,0.029827166995108345
1291,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,human middle aged stage,29,0.005965433399021669
1292,All — Cells of the adult human heart,native cell,CL:0000003,female,European,seventh decade human stage,39,0.008022479398684314
1293,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,seventh decade human stage,118,0.024273142796019203
1294,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,seventh decade human stage,36,0.00740536559878552
1295,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,seventh decade human stage,28,0.005759728799055405
1296,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,seventh decade human stage,6,0.0012342275997975867
1297,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,seventh decade human stage,1,0.00020570459996626446
1298,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,seventh decade human stage,3,0.0006171137998987933
1299,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,seventh decade human stage,23,0.004731205799224082
1300,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,seventh decade human stage,1,0.00020570459996626446
1301,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,seventh decade human stage,3,0.0006171137998987933
1302,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,seventh decade human stage,3,0.0006171137998987933
1303,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,seventh decade human stage,2,0.0004114091999325289
1304,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,seventh decade human stage,58,0.011930866798043338
1305,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,seventh decade human stage,29,0.005965433399021669
1306,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,seventh decade human stage,5,0.0010285229998313221
1307,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,seventh decade human stage,54,0.01110804839817828
1308,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,seventh decade human stage,3,0.0006171137998987933
1309,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,seventh decade human stage,81,0.01666207259726742
1310,All — Cells of the adult human heart,native cell,CL:0000003,female,European,sixth decade human stage,102,0.020981869196558974
1311,All — Cells of the adult human heart,fibroblast,CL:0000057,female,European,sixth decade human stage,388,0.07981338478691061
1312,All — Cells of the adult human heart,mast cell,CL:0000097,female,European,sixth decade human stage,1,0.00020570459996626446
1313,All — Cells of the adult human heart,endothelial cell,CL:0000115,female,European,sixth decade human stage,107,0.022010392196390297
1314,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,female,European,sixth decade human stage,137,0.028181530195378227
1315,All — Cells of the adult human heart,macrophage,CL:0000235,female,European,sixth decade human stage,67,0.013782208197739718
1316,All — Cells of the adult human heart,B cell,CL:0000236,female,European,sixth decade human stage,4,0.0008228183998650578
1317,All — Cells of the adult human heart,dendritic cell,CL:0000451,female,European,sixth decade human stage,2,0.0004114091999325289
1318,All — Cells of the adult human heart,monocyte,CL:0000576,female,European,sixth decade human stage,6,0.0012342275997975867
1319,All — Cells of the adult human heart,natural killer cell,CL:0000623,female,European,sixth decade human stage,2,0.0004114091999325289
1320,All — Cells of the adult human heart,pericyte cell,CL:0000669,female,European,sixth decade human stage,152,0.031267099194872194
1321,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,female,European,sixth decade human stage,38,0.007816774798718049
1322,All — Cells of the adult human heart,mature NK T cell,CL:0000814,female,European,sixth decade human stage,7,0.0014399321997638512
1323,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,female,European,sixth decade human stage,5,0.0010285229998313221
1324,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,female,European,sixth decade human stage,39,0.008022479398684314
1325,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,female,European,sixth decade human stage,11,0.002262750599628909
1326,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,female,European,sixth decade human stage,9,0.00185134139969638
1327,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,female,European,sixth decade human stage,360,0.0740536559878552
1328,All — Cells of the adult human heart,endothelial cell of lymphatic vessel,CL:0002138,female,European,sixth decade human stage,11,0.002262750599628909
1329,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,female,European,sixth decade human stage,66,0.013576503597773452
1330,All — Cells of the adult human heart,neural cell,CL:0002319,female,European,sixth decade human stage,52,0.01069663919824575
1331,All — Cells of the adult human heart,"CD14-positive, CD16-positive monocyte",CL:0002397,female,European,sixth decade human stage,18,0.00370268279939276
1332,All — Cells of the adult human heart,vein endothelial cell,CL:0002543,female,European,sixth decade human stage,64,0.013165094397840926
1333,All — Cells of the adult human heart,epicardial adipocyte,CL:1000309,female,European,sixth decade human stage,272,0.055951651190823924
1334,All — Cells of the adult human heart,endothelial cell of artery,CL:1000413,female,European,sixth decade human stage,28,0.005759728799055405
1335,All — Cells of the adult human heart,native cell,CL:0000003,male,European,human late adulthood stage,410,0.08433888598616843
1336,All — Cells of the adult human heart,fibroblast,CL:0000057,male,European,human late adulthood stage,484,0.099561026383672
1337,All — Cells of the adult human heart,mesothelial cell,CL:0000077,male,European,human late adulthood stage,15,0.0030855689994939667
1338,All — Cells of the adult human heart,mast cell,CL:0000097,male,European,human late adulthood stage,6,0.0012342275997975867
1339,All — Cells of the adult human heart,endothelial cell,CL:0000115,male,European,human late adulthood stage,526,0.1082006195822551
1340,All — Cells of the adult human heart,smooth muscle cell,CL:0000192,male,European,human late adulthood stage,154,0.031678508394804725
1341,All — Cells of the adult human heart,macrophage,CL:0000235,male,European,human late adulthood stage,243,0.049986217791802255
1342,All — Cells of the adult human heart,B cell,CL:0000236,male,European,human late adulthood stage,156,0.032089917594737255
1343,All — Cells of the adult human heart,dendritic cell,CL:0000451,male,European,human late adulthood stage,13,0.0026741597995614376
1344,All — Cells of the adult human heart,monocyte,CL:0000576,male,European,human late adulthood stage,29,0.005965433399021669
1345,All — Cells of the adult human heart,natural killer cell,CL:0000623,male,European,human late adulthood stage,141,0.029004348595243288
1346,All — Cells of the adult human heart,pericyte cell,CL:0000669,male,European,human late adulthood stage,202,0.04155232919318542
1347,All — Cells of the adult human heart,"CD8-positive, alpha-beta cytotoxic T cell",CL:0000794,male,European,human late adulthood stage,191,0.03928957859355651
1348,All — Cells of the adult human heart,mature NK T cell,CL:0000814,male,European,human late adulthood stage,62,0.012753685197908397
1349,All — Cells of the adult human heart,"activated CD4-positive, alpha-beta T cell",CL:0000896,male,European,human late adulthood stage,59,0.012136571398009601
1350,All — Cells of the adult human heart,"activated CD8-positive, alpha-beta T cell",CL:0000906,male,European,human late adulthood stage,135,0.0277701209954457
1351,All — Cells of the adult human heart,"CD4-positive, alpha-beta cytotoxic T cell",CL:0000934,male,European,human late adulthood stage,76,0.015633549597436097
1352,All — Cells of the adult human heart,CD14-positive monocyte,CL:0001054,male,European,human late adulthood stage,40,0.008228183998650577
1353,All — Cells of the adult human heart,regular atrial cardiac myocyte,CL:0002129,male,European,human late adulthood stage,220,0.04525501199257818
1354,All — Cells of the adult human heart,capillary endothelial cell,CL:0002144,male,European,human late adulthood stage,307,0.06315131218964319
